sport,season,metric_name,metric_real,metric_skill,metric_luck,q_skill,luck_share
NBA,1966,upset_frequency,0.3234567901234568,0.0,0.4839506172839506,0.33163265306122447,0.6683673469387755
NBA,1967,upset_frequency,0.3211382113821138,0.0,0.5121951219512195,0.3730158730158731,0.626984126984127
NBA,1968,upset_frequency,0.3327526132404181,0.0,0.5174216027874564,0.3569023569023569,0.6430976430976432
NBA,1969,upset_frequency,0.3797909407665505,0.0,0.5261324041811847,0.27814569536423844,0.7218543046357615
NBA,1970,upset_frequency,0.3314203730272597,0.0114777618364418,0.4763271162123386,0.3117283950617283,0.6882716049382718
NBA,1971,upset_frequency,0.2869440459110473,0.0,0.5265423242467718,0.455040871934605,0.5449591280653949
NBA,1972,upset_frequency,0.2725968436154949,0.0,0.4949784791965567,0.44927536231884074,0.5507246376811592
NBA,1973,upset_frequency,0.3472022955523673,0.0,0.4964131994261119,0.30057803468208083,0.6994219653179192
NBA,1974,upset_frequency,0.3875338753387534,0.010840108401084,0.5094850948509485,0.24456521739130435,0.7554347826086957
NBA,1975,upset_frequency,0.3617886178861789,0.010840108401084,0.5257452574525745,0.3184210526315788,0.6815789473684212
NBA,1976,upset_frequency,0.3802660753880266,0.0,0.4977827050997783,0.23608017817371943,0.7639198218262806
NBA,1977,upset_frequency,0.376940133037694,0.0,0.5144124168514412,0.2672413793103448,0.7327586206896552
NBA,1978,upset_frequency,0.4002217294900221,0.0,0.4911308203991131,0.18510158013544034,0.8148984198645597
NBA,1979,upset_frequency,0.3470066518847006,0.0088691796008869,0.5055432372505543,0.31919642857142866,0.6808035714285714
NBA,1980,upset_frequency,0.3160127253446447,0.0084835630965005,0.4909862142099682,0.36263736263736274,0.6373626373626373
NBA,1981,upset_frequency,0.3340402969247084,0.0148462354188759,0.4941675503711559,0.334070796460177,0.665929203539823
NBA,1982,upset_frequency,0.3096500530222693,0.0021208907741251,0.5185577942735949,0.40451745379876813,0.5954825462012319
NBA,1983,upset_frequency,0.3647932131495228,0.016967126193001,0.4782608695652174,0.24597701149425288,0.7540229885057471
NBA,1984,upset_frequency,0.3404029692470838,0.0021208907741251,0.4803817603393425,0.29268292682926816,0.7073170731707319
NBA,1985,upset_frequency,0.3340402969247084,0.0127253446447507,0.47932131495228,0.31136363636363634,0.6886363636363637
NBA,1986,upset_frequency,0.3244962884411453,0.0063626723223753,0.5079533404029692,0.3657505285412261,0.6342494714587739
NBA,1987,upset_frequency,0.3181336161187699,0.0084835630965005,0.5111346765641569,0.38396624472573826,0.6160337552742617
NBA,1988,upset_frequency,0.3170731707317073,0.0195121951219512,0.4995121951219512,0.3800813008130081,0.6199186991869918
NBA,1989,upset_frequency,0.2981029810298103,0.007226738934056,0.4905149051490515,0.3981308411214953,0.6018691588785047
NBA,1990,upset_frequency,0.3215898825654923,0.005420054200542,0.5103884372177055,0.37388193202146697,0.626118067978533
NBA,1991,upset_frequency,0.3089430894308943,0.00903342366757,0.5140018066847335,0.40608228980322,0.5939177101967801
NBA,1992,upset_frequency,0.3242999096657633,0.010840108401084,0.5031616982836495,0.3633027522935781,0.6366972477064219
NBA,1993,upset_frequency,0.2926829268292683,0.007226738934056,0.5275519421860885,0.4513888888888889,0.5486111111111112
NBA,1994,upset_frequency,0.3044263775971093,0.007226738934056,0.4941282746160795,0.3896103896103897,0.6103896103896103
NBA,1995,upset_frequency,0.3019343986543313,0.0016820857863751,0.5492010092514719,0.4516129032258066,0.5483870967741934
NBA,1996,upset_frequency,0.2666105971404541,0.0067283431455004,0.496215306980656,0.4690721649484538,0.5309278350515463
NBA,1997,upset_frequency,0.2825904121110176,0.0084104289318755,0.4987384356602187,0.4408233276157806,0.5591766723842194
NBA,1998,upset_frequency,0.3103448275862069,0.0124137931034482,0.4813793103448275,0.364705882352941,0.635294117647059
NBA,1999,upset_frequency,0.3069806560134567,0.0067283431455004,0.488645920941968,0.37696335078534027,0.6230366492146597
NBA,2000,upset_frequency,0.3179142136248948,0.016820857863751,0.5365853658536586,0.42071197411003247,0.5792880258899675
NBA,2001,upset_frequency,0.3406223717409588,0.0117746005046257,0.5197645079899075,0.3526490066225166,0.6473509933774835
NBA,2002,upset_frequency,0.3423044575273339,0.0134566862910008,0.5222876366694701,0.35371900826446273,0.6462809917355372
NBA,2003,upset_frequency,0.3481917577796468,0.0201850294365012,0.4802354920100925,0.2870201096892138,0.7129798903107862
NBA,2004,upset_frequency,0.3178861788617886,0.0097560975609756,0.4926829268292683,0.36195286195286197,0.638047138047138
NBA,2005,upset_frequency,0.3390243902439024,0.008130081300813,0.4821138211382114,0.30188679245283023,0.6981132075471698
NBA,2006,upset_frequency,0.3528455284552845,0.0048780487804878,0.5178861788617887,0.3217115689381935,0.6782884310618065
NBA,2007,upset_frequency,0.3040650406504065,0.0146341463414634,0.4788617886178862,0.37653239929947463,0.6234676007005253
NBA,2008,upset_frequency,0.308130081300813,0.0097560975609756,0.5032520325203252,0.3953871499176278,0.6046128500823722
NBA,2009,upset_frequency,0.3024390243902439,0.0048780487804878,0.4796747967479675,0.37328767123287676,0.6267123287671232
NBA,2010,upset_frequency,0.3113821138211382,0.0097560975609756,0.4821138211382114,0.36144578313253023,0.6385542168674698
NBA,2011,upset_frequency,0.306060606060606,0.0111111111111111,0.5171717171717172,0.4171656686626748,0.5828343313373252
NBA,2012,upset_frequency,0.3181448331977217,0.0065093572009764,0.5020341741253052,0.3711001642036126,0.6288998357963874
NBA,2013,upset_frequency,0.3227642276422764,0.0130081300813008,0.4861788617886179,0.3453608247422681,0.6546391752577319
NBA,2014,upset_frequency,0.2983739837398374,0.0097560975609756,0.540650406504065,0.45635528330781006,0.5436447166921899
NBA,2015,upset_frequency,0.2934959349593496,0.0065040650406504,0.5040650406504065,0.42320261437908485,0.5767973856209152
NBA,2016,upset_frequency,0.3528455284552845,0.008130081300813,0.4796747967479675,0.2689655172413794,0.7310344827586206
NBA,2017,upset_frequency,0.3219512195121951,0.0032520325203252,0.5032520325203252,0.36260162601626034,0.6373983739837397
NBA,2018,upset_frequency,0.3387622149837133,0.00814332247557,0.498371335504886,0.32558139534883734,0.6744186046511627
NBA,2019,upset_frequency,0.3210576015108593,0.0151085930122757,0.5108593012275732,0.3828571428571428,0.6171428571428572
NBA,2020,upset_frequency,0.3416666666666667,0.0037037037037037,0.5111111111111111,0.33394160583941596,0.666058394160584
NBA,2021,upset_frequency,0.3398373983739837,0.0065040650406504,0.4853658536585366,0.303904923599321,0.696095076400679
NBA,2022,upset_frequency,0.3601626016260162,0.0048780487804878,0.5146341463414634,0.30303030303030315,0.6969696969696968
NBA,2023,upset_frequency,0.3273761169780666,0.0121852152721364,0.4971567831031681,0.35008375209380216,0.6499162479061978
NBA,2024,upset_frequency,0.3070674248578391,0.0048740861088545,0.5012185215272137,0.39116202945990186,0.6088379705400981
NFL,1966,upset_frequency,0.25,0.0,0.5714285714285714,0.5625,0.4375
NFL,1967,upset_frequency,0.2057142857142857,0.0057142857142857,0.5142857142857142,0.6067415730337077,0.3932584269662923
NFL,1968,upset_frequency,0.1758241758241758,0.0054945054945054,0.5659340659340659,0.6960784313725489,0.3039215686274511
NFL,1969,upset_frequency,0.1758241758241758,0.0164835164835164,0.489010989010989,0.6627906976744186,0.33720930232558144
NFL,1970,upset_frequency,0.2087912087912088,0.0384615384615384,0.5164835164835165,0.6436781609195401,0.3563218390804599
NFL,1971,upset_frequency,0.2747252747252747,0.0219780219780219,0.510989010989011,0.4831460674157303,0.5168539325842697
NFL,1972,upset_frequency,0.2032967032967033,0.0219780219780219,0.478021978021978,0.6024096385542167,0.3975903614457833
NFL,1973,upset_frequency,0.2252747252747252,0.0219780219780219,0.478021978021978,0.5542168674698795,0.4457831325301205
NFL,1974,upset_frequency,0.2802197802197802,0.0109890109890109,0.4010989010989011,0.3098591549295774,0.6901408450704226
NFL,1975,upset_frequency,0.2527472527472527,0.0164835164835164,0.510989010989011,0.5222222222222223,0.47777777777777775
NFL,1976,upset_frequency,0.1785714285714285,0.0255102040816326,0.5051020408163265,0.6808510638297873,0.31914893617021267
NFL,1977,upset_frequency,0.2448979591836734,0.0051020408163265,0.5459183673469388,0.5566037735849058,0.44339622641509424
NFL,1978,upset_frequency,0.2901785714285714,0.0267857142857142,0.5714285714285714,0.5163934426229507,0.4836065573770493
NFL,1979,upset_frequency,0.3080357142857143,0.0178571428571428,0.5223214285714286,0.42477876106194684,0.5752212389380531
NFL,1980,upset_frequency,0.3035714285714285,0.0089285714285714,0.4419642857142857,0.3195876288659795,0.6804123711340204
NFL,1981,upset_frequency,0.2767857142857143,0.0267857142857142,0.53125,0.5044247787610618,0.49557522123893816
NFL,1982,upset_frequency,0.246031746031746,0.0238095238095238,0.5238095238095238,0.5555555555555557,0.4444444444444443
NFL,1983,upset_frequency,0.3392857142857143,0.0223214285714285,0.5089285714285714,0.348623853211009,0.6513761467889909
NFL,1984,upset_frequency,0.2633928571428571,0.0178571428571428,0.53125,0.5217391304347826,0.4782608695652174
NFL,1985,upset_frequency,0.2633928571428571,0.0357142857142857,0.5178571428571429,0.5277777777777779,0.4722222222222221
NFL,1986,upset_frequency,0.25,0.0267857142857142,0.5044642857142857,0.5327102803738316,0.4672897196261684
NFL,1987,upset_frequency,0.3095238095238095,0.0416666666666666,0.5595238095238095,0.48275862068965525,0.5172413793103448
NFL,1988,upset_frequency,0.28125,0.0089285714285714,0.5401785714285714,0.4873949579831932,0.5126050420168068
NFL,1989,upset_frequency,0.3125,0.0401785714285714,0.46875,0.3645833333333333,0.6354166666666667
NFL,1990,upset_frequency,0.2857142857142857,0.0267857142857142,0.5267857142857143,0.4821428571428571,0.5178571428571429
NFL,1991,upset_frequency,0.2276785714285714,0.0089285714285714,0.4642857142857143,0.5196078431372549,0.48039215686274506
NFL,1992,upset_frequency,0.2723214285714285,0.0133928571428571,0.46875,0.431372549019608,0.568627450980392
NFL,1993,upset_frequency,0.3169642857142857,0.0178571428571428,0.5133928571428571,0.39639639639639634,0.6036036036036037
NFL,1994,upset_frequency,0.2767857142857143,0.0178571428571428,0.4241071428571428,0.36263736263736246,0.6373626373626375
NFL,1995,upset_frequency,0.3333333333333333,0.025,0.5,0.3508771929824562,0.6491228070175439
NFL,1996,upset_frequency,0.3208333333333333,0.0291666666666666,0.5291666666666667,0.41666666666666663,0.5833333333333334
NFL,1997,upset_frequency,0.3041666666666666,0.0333333333333333,0.5291666666666667,0.4537815126050422,0.5462184873949578
NFL,1998,upset_frequency,0.2666666666666666,0.0083333333333333,0.4833333333333333,0.456140350877193,0.5438596491228069
NFL,1999,upset_frequency,0.3306451612903225,0.0201612903225806,0.5524193548387096,0.41666666666666674,0.5833333333333333
NFL,2000,upset_frequency,0.2943548387096774,0.0282258064516129,0.4717741935483871,0.4000000000000001,0.5999999999999999
NFL,2001,upset_frequency,0.2701612903225806,0.0161290322580645,0.4354838709677419,0.39423076923076916,0.6057692307692308
NFL,2002,upset_frequency,0.3125,0.015625,0.4921875,0.3770491803278688,0.6229508196721312
NFL,2003,upset_frequency,0.25,0.00390625,0.44921875,0.4473684210526316,0.5526315789473684
NFL,2004,upset_frequency,0.27734375,0.015625,0.51953125,0.4806201550387597,0.5193798449612403
NFL,2005,upset_frequency,0.26171875,0.02734375,0.55859375,0.5588235294117647,0.4411764705882353
NFL,2006,upset_frequency,0.28515625,0.015625,0.45703125,0.3893805309734513,0.6106194690265487
NFL,2007,upset_frequency,0.24609375,0.02734375,0.5390625,0.5725190839694656,0.4274809160305344
NFL,2008,upset_frequency,0.26953125,0.01171875,0.51953125,0.49230769230769234,0.5076923076923077
NFL,2009,upset_frequency,0.25390625,0.0078125,0.49609375,0.496,0.504
NFL,2010,upset_frequency,0.30078125,0.01953125,0.4921875,0.4049586776859504,0.5950413223140496
NFL,2011,upset_frequency,0.25390625,0.015625,0.453125,0.45535714285714285,0.5446428571428572
NFL,2012,upset_frequency,0.2734375,0.01953125,0.5234375,0.49612403100775193,0.5038759689922481
NFL,2013,upset_frequency,0.3125,0.0078125,0.5078125,0.390625,0.609375
NFL,2014,upset_frequency,0.23046875,0.01953125,0.59765625,0.6351351351351351,0.3648648648648649
NFL,2015,upset_frequency,0.296875,0.00390625,0.47265625,0.375,0.625
NFL,2016,upset_frequency,0.26953125,0.01171875,0.51953125,0.49230769230769234,0.5076923076923077
NFL,2017,upset_frequency,0.24609375,0.01171875,0.5,0.52,0.48
NFL,2018,upset_frequency,0.28515625,0.03125,0.5703125,0.5289855072463768,0.47101449275362317
NFL,2019,upset_frequency,0.265625,0.01171875,0.52734375,0.5075757575757576,0.49242424242424243
NFL,2020,upset_frequency,0.23828125,0.01953125,0.54296875,0.582089552238806,0.417910447761194
NFL,2021,upset_frequency,0.2830882352941176,0.0147058823529411,0.4889705882352941,0.434108527131783,0.565891472868217
NFL,2022,upset_frequency,0.3025830258302583,0.033210332103321,0.4907749077490775,0.41129032258064513,0.5887096774193549
NFL,2023,upset_frequency,0.3088235294117647,0.0404411764705882,0.4889705882352941,0.40163934426229503,0.598360655737705
NFL,2024,upset_frequency,0.2205882352941176,0.0220588235294117,0.4779411764705882,0.5645161290322579,0.4354838709677421
