team,season,first_half_win_pct,second_half_win_pct,league
RMA,2005,57.89473684210527,64.91228070175438,La Liga
RSO,2005,36.8421052631579,33.33333333333333,La Liga
SAN,2005,40.35087719298245,29.82456140350877,La Liga
SEV,2005,50.877192982456144,68.42105263157895,La Liga
VIL,2005,54.385964912280706,45.6140350877193,La Liga
VLC,2005,63.1578947368421,57.89473684210527,La Liga
ZAR,2005,47.368421052631575,33.33333333333333,La Liga
ALM,2007,40.35087719298245,50.877192982456144,La Liga
ATHB,2007,38.59649122807018,49.122807017543856,La Liga
ATHM,2007,64.91228070175438,47.368421052631575,La Liga
BARC,2007,70.17543859649122,47.368421052631575,La Liga
BET,2007,36.8421052631579,45.6140350877193,La Liga
ESP,2007,63.1578947368421,21.052631578947366,La Liga
GET,2007,36.8421052631579,45.6140350877193,La Liga
LAC,2007,29.82456140350877,61.40350877192983,La Liga
LEVA,2007,14.035087719298245,31.57894736842105,La Liga
MALL,2007,38.59649122807018,64.91228070175438,La Liga
MUR,2007,38.59649122807018,14.035087719298245,La Liga
OSA,2007,35.08771929824561,40.35087719298245,La Liga
REC,2007,36.8421052631579,40.35087719298245,La Liga
RMA,2007,82.45614035087719,66.66666666666666,La Liga
SAN,2007,56.14035087719298,49.122807017543856,La Liga
SEV,2007,45.6140350877193,66.66666666666666,La Liga
VIL,2007,61.40350877192983,73.6842105263158,La Liga
VLC,2007,47.368421052631575,42.10526315789473,La Liga
VLLD,2007,42.10526315789473,36.8421052631579,La Liga
ZAR,2007,38.59649122807018,35.08771929824561,La Liga
ALM,2008,36.8421052631579,43.85964912280702,La Liga
ATHB,2008,45.6140350877193,31.57894736842105,La Liga
ATHM,2008,54.385964912280706,63.1578947368421,La Liga
BARC,2008,87.71929824561404,64.91228070175438,La Liga
BET,2008,36.8421052631579,36.8421052631579,La Liga
ESP,2008,26.31578947368421,56.14035087719298,La Liga
GET,2008,36.8421052631579,36.8421052631579,La Liga
LAC,2008,52.63157894736842,49.122807017543856,La Liga
MALL,2008,24.561403508771928,64.91228070175438,La Liga
MLG,2008,54.385964912280706,42.10526315789473,La Liga
NUM,2008,35.08771929824561,26.31578947368421,La Liga
OSA,2008,22.80701754385965,52.63157894736842,La Liga
REC,2008,35.08771929824561,22.80701754385965,La Liga
RMA,2008,66.66666666666666,70.17543859649122,La Liga
SAN,2008,43.85964912280702,36.8421052631579,La Liga
SEV,2008,66.66666666666666,56.14035087719298,La Liga
SPG,2008,42.10526315789473,33.33333333333333,La Liga
VIL,2008,57.89473684210527,56.14035087719298,La Liga
VLC,2008,59.64912280701754,49.122807017543856,La Liga
VLLD,2008,40.35087719298245,35.08771929824561,La Liga
ALM,2009,31.57894736842105,42.10526315789473,La Liga
ATHB,2009,52.63157894736842,42.10526315789473,La Liga
ATHM,2009,40.35087719298245,42.10526315789473,La Liga
BARC,2009,85.96491228070175,87.71929824561404,La Liga
ESP,2009,35.08771929824561,42.10526315789473,La Liga
GET,2009,52.63157894736842,49.122807017543856,La Liga
LAC,2009,59.64912280701754,22.80701754385965,La Liga
MALL,2009,59.64912280701754,49.122807017543856,La Liga
MLG,2009,29.82456140350877,35.08771929824561,La Liga
OSA,2009,40.35087719298245,35.08771929824561,La Liga
RMA,2009,77.19298245614036,91.2280701754386,La Liga
SAN,2009,40.35087719298245,28.07017543859649,La Liga
SEV,2009,57.89473684210527,52.63157894736842,La Liga
SPG,2009,42.10526315789473,28.07017543859649,La Liga
TEN,2009,29.82456140350877,33.33333333333333,La Liga
VIL,2009,45.6140350877193,52.63157894736842,La Liga
VLC,2009,68.42105263157895,56.14035087719298,La Liga
VLLD,2009,29.82456140350877,33.33333333333333,La Liga
XER,2009,14.035087719298245,45.6140350877193,La Liga
ZAR,2009,24.561403508771928,47.368421052631575,La Liga
ALM,2010,24.561403508771928,28.07017543859649,La Liga
ATHB,2010,50.877192982456144,50.877192982456144,La Liga
ATHM,2010,52.63157894736842,49.122807017543856,La Liga
BARC,2010,91.2280701754386,77.19298245614036,La Liga
ESP,2010,59.64912280701754,26.31578947368421,La Liga
GET,2010,47.368421052631575,29.82456140350877,La Liga
HERC,2010,38.59649122807018,22.80701754385965,La Liga
LAC,2010,36.8421052631579,38.59649122807018,La Liga
LEVA,2010,26.31578947368421,52.63157894736842,La Liga
MALL,2010,47.368421052631575,29.82456140350877,La Liga
MLG,2010,29.82456140350877,50.877192982456144,La Liga
OSA,2010,31.57894736842105,50.877192982456144,La Liga
RMA,2010,84.21052631578947,77.19298245614036,La Liga
RSO,2010,43.85964912280702,35.08771929824561,La Liga
SAN,2010,35.08771929824561,45.6140350877193,La Liga
SEV,2010,45.6140350877193,56.14035087719298,La Liga
SPG,2010,28.07017543859649,54.385964912280706,La Liga
VIL,2010,68.42105263157895,40.35087719298245,La Liga
VLC,2010,64.91228070175438,59.64912280701754,La Liga
ZAR,2010,28.07017543859649,50.877192982456144,La Liga
ATHB,2011,45.6140350877193,40.35087719298245,La Liga
ATHM,2011,45.6140350877193,52.63157894736842,La Liga
BARC,2011,77.19298245614036,82.45614035087719,La Liga
BET,2011,40.35087719298245,42.10526315789473,La Liga
ESP,2011,49.122807017543856,31.57894736842105,La Liga
GET,2011,42.10526315789473,40.35087719298245,La Liga
GRA,2011,33.33333333333333,40.35087719298245,La Liga
LEVA,2011,54.385964912280706,42.10526315789473,La Liga
MALL,2011,38.59649122807018,52.63157894736842,La Liga
MLG,2011,43.85964912280702,57.89473684210527,La Liga
OSA,2011,47.368421052631575,47.368421052631575,La Liga
RAYO,2011,38.59649122807018,36.8421052631579,La Liga
RMA,2011,85.96491228070175,89.47368421052632,La Liga
RSO,2011,36.8421052631579,45.6140350877193,La Liga
SAN,2011,35.08771929824561,12.280701754385964,La Liga
SEV,2011,45.6140350877193,42.10526315789473,La Liga
SPG,2011,31.57894736842105,33.33333333333333,La Liga
VIL,2011,33.33333333333333,38.59649122807018,La Liga
VLC,2011,61.40350877192983,45.6140350877193,La Liga
ZAR,2011,21.052631578947366,54.385964912280706,La Liga
ATHB,2012,36.8421052631579,42.10526315789473,La Liga
ATHM,2012,77.19298245614036,56.14035087719298,La Liga
BARC,2012,96.49122807017544,78.94736842105262,La Liga
BET,2012,59.64912280701754,38.59649122807018,La Liga
CEL,2012,31.57894736842105,33.33333333333333,La Liga
ESP,2012,31.57894736842105,45.6140350877193,La Liga
GET,2012,43.85964912280702,38.59649122807018,La Liga
GRA,2012,29.82456140350877,43.85964912280702,La Liga
LAC,2012,28.07017543859649,33.33333333333333,La Liga
LEVA,2012,52.63157894736842,28.07017543859649,La Liga
MALL,2012,29.82456140350877,33.33333333333333,La Liga
MLG,2012,54.385964912280706,45.6140350877193,La Liga
OSA,2012,26.31578947368421,42.10526315789473,La Liga
RAYO,2012,54.385964912280706,38.59649122807018,La Liga
RMA,2012,64.91228070175438,84.21052631578947,La Liga
RSO,2012,45.6140350877193,70.17543859649122,La Liga
SEV,2012,38.59649122807018,49.122807017543856,La Liga
VLC,2012,52.63157894736842,61.40350877192983,La Liga
VLLD,2012,43.85964912280702,31.57894736842105,La Liga
ZAR,2012,38.59649122807018,21.052631578947366,La Liga
ALM,2013,33.33333333333333,36.8421052631579,La Liga
ATHB,2013,63.1578947368421,59.64912280701754,La Liga
ATHM,2013,87.71929824561404,70.17543859649122,La Liga
BARC,2013,87.71929824561404,64.91228070175438,La Liga
BET,2013,19.29824561403509,24.561403508771928,La Liga
CEL,2013,33.33333333333333,52.63157894736842,La Liga
ELC,2013,31.57894736842105,38.59649122807018,La Liga
ESP,2013,38.59649122807018,35.08771929824561,La Liga
GET,2013,40.35087719298245,33.33333333333333,La Liga
GRA,2013,40.35087719298245,31.57894736842105,La Liga
LEVA,2013,40.35087719298245,43.85964912280702,La Liga
MLG,2013,35.08771929824561,43.85964912280702,La Liga
OSA,2013,36.8421052631579,31.57894736842105,La Liga
RAYO,2013,28.07017543859649,47.368421052631575,La Liga
RMA,2013,82.45614035087719,70.17543859649122,La Liga
RSO,2013,56.14035087719298,47.368421052631575,La Liga
SEV,2013,52.63157894736842,57.89473684210527,La Liga
VIL,2013,59.64912280701754,43.85964912280702,La Liga
VLC,2013,40.35087719298245,45.6140350877193,La Liga
VLLD,2013,28.07017543859649,35.08771929824561,La Liga
ALM,2014,28.07017543859649,28.07017543859649,La Liga
ATHB,2014,33.33333333333333,63.1578947368421,La Liga
ATHM,2014,71.9298245614035,64.91228070175438,La Liga
BARC,2014,77.19298245614036,87.71929824561404,La Liga
CEL,2014,36.8421052631579,52.63157894736842,La Liga
COR,2014,31.57894736842105,3.508771929824561,La Liga
EIB,2014,47.368421052631575,14.035087719298245,La Liga
ELC,2014,29.82456140350877,42.10526315789473,La Liga
ESP,2014,40.35087719298245,45.6140350877193,La Liga
GET,2014,29.82456140350877,35.08771929824561,La Liga
GRA,2014,24.561403508771928,36.8421052631579,La Liga
LAC,2014,29.82456140350877,31.57894736842105,La Liga
LEVA,2014,28.07017543859649,36.8421052631579,La Liga
MLG,2014,54.385964912280706,33.33333333333333,La Liga
RAYO,2014,40.35087719298245,45.6140350877193,La Liga
RMA,2014,84.21052631578947,77.19298245614036,La Liga
RSO,2014,33.33333333333333,47.368421052631575,La Liga
SEV,2014,68.42105263157895,64.91228070175438,La Liga
VIL,2014,61.40350877192983,43.85964912280702,La Liga
VLC,2014,66.66666666666666,68.42105263157895,La Liga
ATHB,2015,49.122807017543856,59.64912280701754,La Liga
ATHM,2015,77.19298245614036,77.19298245614036,La Liga
BARC,2015,78.94736842105262,80.7017543859649,La Liga
BET,2015,35.08771929824561,43.85964912280702,La Liga
CEL,2015,54.385964912280706,50.877192982456144,La Liga
EIB,2015,52.63157894736842,22.80701754385965,La Liga
ESP,2015,36.8421052631579,38.59649122807018,La Liga
GET,2015,40.35087719298245,22.80701754385965,La Liga
GRA,2015,29.82456140350877,38.59649122807018,La Liga
LAC,2015,47.368421052631575,26.31578947368421,La Liga
LASP,2015,31.57894736842105,45.6140350877193,La Liga
LEVA,2015,24.561403508771928,31.57894736842105,La Liga
MLG,2015,42.10526315789473,42.10526315789473,La Liga
RAYO,2015,26.31578947368421,40.35087719298245,La Liga
RMA,2015,70.17543859649122,87.71929824561404,La Liga
RSO,2015,35.08771929824561,49.122807017543856,La Liga
SEV,2015,50.877192982456144,40.35087719298245,La Liga
SPG,2015,26.31578947368421,42.10526315789473,La Liga
VIL,2015,68.42105263157895,43.85964912280702,La Liga
VLC,2015,40.35087719298245,36.8421052631579,La Liga
ALA,2016,40.35087719298245,56.14035087719298,La Liga
ATHB,2016,50.877192982456144,59.64912280701754,La Liga
ATHM,2016,61.40350877192983,75.43859649122807,La Liga
BARC,2016,71.9298245614035,85.96491228070175,La Liga
BET,2016,38.59649122807018,29.82456140350877,La Liga
CEL,2016,47.368421052631575,31.57894736842105,La Liga
EIB,2016,45.6140350877193,49.122807017543856,La Liga
ESP,2016,45.6140350877193,52.63157894736842,La Liga
GRA,2016,17.543859649122805,17.543859649122805,La Liga
LAC,2016,33.33333333333333,29.82456140350877,La Liga
LASP,2016,43.85964912280702,24.561403508771928,La Liga
LEG,2016,31.57894736842105,29.82456140350877,La Liga
MLG,2016,36.8421052631579,43.85964912280702,La Liga
OSA,2016,15.789473684210526,22.80701754385965,La Liga
RMA,2016,80.7017543859649,82.45614035087719,La Liga
RSO,2016,61.40350877192983,50.877192982456144,La Liga
SEV,2016,73.6842105263158,52.63157894736842,La Liga
SPG,2016,22.80701754385965,31.57894736842105,La Liga
VIL,2016,54.385964912280706,63.1578947368421,La Liga
VLC,2016,33.33333333333333,47.368421052631575,La Liga
ALA,2017,31.57894736842105,50.877192982456144,La Liga
ATHB,2017,43.85964912280702,31.57894736842105,La Liga
ATHM,2017,73.6842105263158,64.91228070175438,La Liga
BARC,2017,89.47368421052632,73.6842105263158,La Liga
BET,2017,47.368421052631575,57.89473684210527,La Liga
CEL,2017,43.85964912280702,42.10526315789473,La Liga
EIB,2017,47.368421052631575,42.10526315789473,La Liga
ESP,2017,42.10526315789473,43.85964912280702,La Liga
GET,2017,45.6140350877193,50.877192982456144,La Liga
GIR,2017,45.6140350877193,43.85964912280702,La Liga
LAC,2017,28.07017543859649,22.80701754385965,La Liga
LASP,2017,19.29824561403509,19.29824561403509,La Liga
LEG,2017,43.85964912280702,31.57894736842105,La Liga
LEVA,2017,31.57894736842105,49.122807017543856,La Liga
MLG,2017,19.29824561403509,15.789473684210526,La Liga
RMA,2017,61.40350877192983,71.9298245614035,La Liga
RSO,2017,40.35087719298245,45.6140350877193,La Liga
SEV,2017,50.877192982456144,50.877192982456144,La Liga
VIL,2017,54.385964912280706,52.63157894736842,La Liga
VLC,2017,70.17543859649122,57.89473684210527,La Liga
ALA,2018,56.14035087719298,31.57894736842105,La Liga
ATHB,2018,38.59649122807018,54.385964912280706,La Liga
ATHM,2018,66.66666666666666,66.66666666666666,La Liga
BARC,2018,75.43859649122807,77.19298245614036,La Liga
BET,2018,45.6140350877193,42.10526315789473,La Liga
CEL,2018,36.8421052631579,35.08771929824561,La Liga
EIB,2018,38.59649122807018,43.85964912280702,La Liga
ESP,2018,42.10526315789473,50.877192982456144,La Liga
GET,2018,49.122807017543856,54.385964912280706,La Liga
GIR,2018,42.10526315789473,22.80701754385965,La Liga
HUE,2018,19.29824561403509,38.59649122807018,La Liga
LEG,2018,38.59649122807018,40.35087719298245,La Liga
LEVA,2018,40.35087719298245,36.8421052631579,La Liga
RAYO,2018,33.33333333333333,22.80701754385965,La Liga
RMA,2018,57.89473684210527,61.40350877192983,La Liga
RSO,2018,43.85964912280702,43.85964912280702,La Liga
SEV,2018,57.89473684210527,45.6140350877193,La Liga
VIL,2018,29.82456140350877,47.368421052631575,La Liga
VLC,2018,40.35087719298245,66.66666666666666,La Liga
VLLD,2018,38.59649122807018,33.33333333333333,La Liga
ALA,2019,35.08771929824561,33.33333333333333,La Liga
ATHB,2019,50.877192982456144,38.59649122807018,La Liga
ATHM,2019,61.40350877192983,61.40350877192983,La Liga
BARC,2019,70.17543859649122,73.6842105263158,La Liga
BET,2019,42.10526315789473,29.82456140350877,La Liga
CEL,2019,26.31578947368421,38.59649122807018,La Liga
EIB,2019,33.33333333333333,40.35087719298245,La Liga
ESP,2019,19.29824561403509,24.561403508771928,La Liga
GET,2019,52.63157894736842,42.10526315789473,La Liga
GRA,2019,47.368421052631575,50.877192982456144,La Liga
LEG,2019,24.561403508771928,38.59649122807018,La Liga
LEVA,2019,45.6140350877193,40.35087719298245,La Liga
MALL,2019,26.31578947368421,31.57894736842105,La Liga
OSA,2019,42.10526315789473,49.122807017543856,La Liga
RMA,2019,70.17543859649122,82.45614035087719,La Liga
RSO,2019,54.385964912280706,43.85964912280702,La Liga
SEV,2019,61.40350877192983,61.40350877192983,La Liga
VIL,2019,49.122807017543856,56.14035087719298,La Liga
VLC,2019,54.385964912280706,38.59649122807018,La Liga
VLLD,2019,36.8421052631579,36.8421052631579,La Liga
ALA,2020,31.57894736842105,35.08771929824561,La Liga
ATHB,2020,42.10526315789473,38.59649122807018,La Liga
ATHM,2020,87.71929824561404,63.1578947368421,La Liga
BARC,2020,64.91228070175438,73.6842105263158,La Liga
BET,2020,45.6140350877193,61.40350877192983,La Liga
CAD,2020,42.10526315789473,35.08771929824561,La Liga
CEL,2020,40.35087719298245,52.63157894736842,La Liga
EIB,2020,33.33333333333333,19.29824561403509,La Liga
ELC,2020,29.82456140350877,33.33333333333333,La Liga
GET,2020,40.35087719298245,26.31578947368421,La Liga
GRA,2020,49.122807017543856,31.57894736842105,La Liga
HUE,2020,21.052631578947366,38.59649122807018,La Liga
LEVA,2020,40.35087719298245,31.57894736842105,La Liga
OSA,2020,28.07017543859649,49.122807017543856,La Liga
RMA,2020,70.17543859649122,77.19298245614036,La Liga
RSO,2020,52.63157894736842,56.14035087719298,La Liga
SEV,2020,63.1578947368421,71.9298245614035,La Liga
VIL,2020,57.89473684210527,43.85964912280702,La Liga
VLC,2020,35.08771929824561,40.35087719298245,La Liga
VLLD,2020,33.33333333333333,21.052631578947366,La Liga
ALA,2021,28.07017543859649,26.31578947368421,La Liga
ATHB,2021,42.10526315789473,54.385964912280706,La Liga
ATHM,2021,56.14035087719298,68.42105263157895,La Liga
BARC,2021,54.385964912280706,73.6842105263158,La Liga
BET,2021,57.89473684210527,56.14035087719298,La Liga
CAD,2021,24.561403508771928,43.85964912280702,La Liga
CEL,2021,40.35087719298245,40.35087719298245,La Liga
ELC,2021,28.07017543859649,45.6140350877193,La Liga
ESP,2021,45.6140350877193,28.07017543859649,La Liga
GET,2021,31.57894736842105,36.8421052631579,La Liga
GRA,2021,40.35087719298245,26.31578947368421,La Liga
LEVA,2021,14.035087719298245,47.368421052631575,La Liga
MALL,2021,35.08771929824561,33.33333333333333,La Liga
OSA,2021,38.59649122807018,43.85964912280702,La Liga
RAYO,2021,52.63157894736842,21.052631578947366,La Liga
RMA,2021,80.7017543859649,70.17543859649122,La Liga
RSO,2021,52.63157894736842,56.14035087719298,La Liga
SEV,2021,71.9298245614035,50.877192982456144,La Liga
VIL,2021,49.122807017543856,54.385964912280706,La Liga
VLC,2021,49.122807017543856,35.08771929824561,La Liga
ALM,2022,38.59649122807018,33.33333333333333,La Liga
ATHB,2022,45.6140350877193,43.85964912280702,La Liga
ATHM,2022,59.64912280701754,75.43859649122807,La Liga
BARC,2022,87.71929824561404,66.66666666666666,La Liga
BET,2022,54.385964912280706,50.877192982456144,La Liga
CAD,2022,33.33333333333333,40.35087719298245,La Liga
CEL,2022,35.08771929824561,40.35087719298245,La Liga
ELC,2022,10.526315789473683,33.33333333333333,La Liga
ESP,2022,35.08771929824561,29.82456140350877,La Liga
GET,2022,29.82456140350877,43.85964912280702,La Liga
GIR,2022,36.8421052631579,49.122807017543856,La Liga
MALL,2022,43.85964912280702,43.85964912280702,La Liga
OSA,2022,49.122807017543856,43.85964912280702,La Liga
RAYO,2022,50.877192982456144,35.08771929824561,La Liga
RMA,2022,78.94736842105262,57.89473684210527,La Liga
RSO,2022,68.42105263157895,56.14035087719298,La Liga
SEV,2022,36.8421052631579,49.122807017543856,La Liga
VIL,2022,54.385964912280706,57.89473684210527,La Liga
VLC,2022,35.08771929824561,38.59649122807018,La Liga
VLLD,2022,35.08771929824561,35.08771929824561,La Liga
ALA,2023,29.82456140350877,50.877192982456144,La Liga
ALM,2023,8.771929824561402,28.07017543859649,La Liga
ATHB,2023,66.66666666666666,52.63157894736842,La Liga
ATHM,2023,66.66666666666666,66.66666666666666,La Liga
BARC,2023,71.9298245614035,77.19298245614036,La Liga
BET,2023,49.122807017543856,50.877192982456144,La Liga
CAD,2023,26.31578947368421,31.57894736842105,La Liga
CEL,2023,28.07017543859649,43.85964912280702,La Liga
GET,2023,45.6140350877193,29.82456140350877,La Liga
GIR,2023,84.21052631578947,57.89473684210527,La Liga
GRA,2023,19.29824561403509,17.543859649122805,La Liga
LASP,2023,43.85964912280702,26.31578947368421,La Liga
MALL,2023,31.57894736842105,38.59649122807018,La Liga
OSA,2023,38.59649122807018,40.35087719298245,La Liga
RAYO,2023,40.35087719298245,26.31578947368421,La Liga
RMA,2023,84.21052631578947,82.45614035087719,La Liga
RSO,2023,56.14035087719298,49.122807017543856,La Liga
SEV,2023,28.07017543859649,43.85964912280702,La Liga
VIL,2023,33.33333333333333,59.64912280701754,La Liga
VLC,2023,45.6140350877193,40.35087719298245,La Liga
ALA,2024,29.82456140350877,43.85964912280702,La Liga
ATHB,2024,63.1578947368421,59.64912280701754,La Liga
ATHM,2024,77.19298245614036,56.14035087719298,La Liga
BARC,2024,66.66666666666666,87.71929824561404,La Liga
BET,2024,43.85964912280702,61.40350877192983,La Liga
CEL,2024,42.10526315789473,54.385964912280706,La Liga
ESP,2024,28.07017543859649,45.6140350877193,La Liga
GET,2024,33.33333333333333,40.35087719298245,La Liga
GIR,2024,49.122807017543856,22.80701754385965,La Liga
LASP,2024,38.59649122807018,17.543859649122805,La Liga
LEG,2024,33.33333333333333,36.8421052631579,La Liga
MALL,2024,52.63157894736842,31.57894736842105,La Liga
OSA,2024,43.85964912280702,47.368421052631575,La Liga
RAYO,2024,43.85964912280702,47.368421052631575,La Liga
RMA,2024,75.43859649122807,71.9298245614035,La Liga
RSO,2024,49.122807017543856,31.57894736842105,La Liga
SEV,2024,40.35087719298245,31.57894736842105,La Liga
VIL,2024,52.63157894736842,70.17543859649122,La Liga
VLC,2024,22.80701754385965,57.89473684210527,La Liga
VLLD,2024,26.31578947368421,1.7543859649122806,La Liga
ARS,2001,63.1578947368421,89.47368421052632,Premier League
AVL,2001,47.368421052631575,40.35087719298245,Premier League
BLBN,2001,38.59649122807018,42.10526315789473,Premier League
BOLN,2001,36.8421052631579,33.33333333333333,Premier League
CHA,2001,40.35087719298245,36.8421052631579,Premier League
CHE,2001,52.63157894736842,59.64912280701754,Premier League
DER,2001,28.07017543859649,24.561403508771928,Premier League
EVE,2001,40.35087719298245,35.08771929824561,Premier League
FUL,2001,42.10526315789473,35.08771929824561,Premier League
IPS,2001,26.31578947368421,36.8421052631579,Premier League
LEE,2001,61.40350877192983,54.385964912280706,Premier League
LEIC,2001,26.31578947368421,22.80701754385965,Premier League
LIVP,2001,64.91228070175438,75.43859649122807,Premier League
MANU,2001,57.89473684210527,77.19298245614036,Premier League
MID,2001,33.33333333333333,45.6140350877193,Premier League
NEW,2001,68.42105263157895,56.14035087719298,Premier League
SOU,2001,33.33333333333333,45.6140350877193,Premier League
SUN,2001,45.6140350877193,24.561403508771928,Premier League
TOT,2001,47.368421052631575,40.35087719298245,Premier League
WHU,2001,42.10526315789473,50.877192982456144,Premier League
ARS,2002,68.42105263157895,68.42105263157895,Premier League
AVL,2002,38.59649122807018,40.35087719298245,Premier League
BIR,2002,42.10526315789473,42.10526315789473,Premier League
BLBN,2002,47.368421052631575,57.89473684210527,Premier League
BOLN,2002,31.57894736842105,45.6140350877193,Premier League
CHA,2002,43.85964912280702,42.10526315789473,Premier League
CHE,2002,64.91228070175438,52.63157894736842,Premier League
EVE,2002,57.89473684210527,45.6140350877193,Premier League
FUL,2002,38.59649122807018,45.6140350877193,Premier League
LEE,2002,36.8421052631579,45.6140350877193,Premier League
LIVP,2002,56.14035087719298,56.14035087719298,Premier League
MANC,2002,42.10526315789473,47.368421052631575,Premier League
MANU,2002,61.40350877192983,84.21052631578947,Premier League
MID,2002,45.6140350877193,40.35087719298245,Premier League
NEW,2002,56.14035087719298,64.91228070175438,Premier League
SOU,2002,49.122807017543856,42.10526315789473,Premier League
SUN,2002,31.57894736842105,1.7543859649122806,Premier League
TOT,2002,54.385964912280706,33.33333333333333,Premier League
WBA,2002,28.07017543859649,17.543859649122805,Premier League
WHU,2002,24.561403508771928,49.122807017543856,Premier League
ARS,2005,57.89473684210527,59.64912280701754,Premier League
AVL,2005,36.8421052631579,36.8421052631579,Premier League
BIR,2005,22.80701754385965,36.8421052631579,Premier League
BLBN,2005,47.368421052631575,63.1578947368421,Premier League
BOLN,2005,56.14035087719298,42.10526315789473,Premier League
CHA,2005,43.85964912280702,38.59649122807018,Premier League
CHE,2005,91.2280701754386,68.42105263157895,Premier League
EVE,2005,29.82456140350877,57.89473684210527,Premier League
FUL,2005,35.08771929824561,49.122807017543856,Premier League
LIVP,2005,71.9298245614035,71.9298245614035,Premier League
MANC,2005,47.368421052631575,28.07017543859649,Premier League
MANU,2005,71.9298245614035,73.6842105263158,Premier League
MID,2005,36.8421052631579,42.10526315789473,Premier League
NEW,2005,43.85964912280702,57.89473684210527,Premier League
POR,2005,24.561403508771928,42.10526315789473,Premier League
SUN,2005,10.526315789473683,15.789473684210526,Premier League
TOT,2005,59.64912280701754,54.385964912280706,Premier League
WBA,2005,33.33333333333333,19.29824561403509,Premier League
WHU,2005,45.6140350877193,50.877192982456144,Premier League
WIG,2005,59.64912280701754,29.82456140350877,Premier League
ARS,2006,57.89473684210527,61.40350877192983,Premier League
AVL,2006,43.85964912280702,43.85964912280702,Premier League
BLBN,2006,38.59649122807018,52.63157894736842,Premier League
BOLN,2006,57.89473684210527,40.35087719298245,Premier League
CHA,2006,21.052631578947366,38.59649122807018,Premier League
CHE,2006,78.94736842105262,66.66666666666666,Premier League
EVE,2006,47.368421052631575,54.385964912280706,Premier League
FUL,2006,42.10526315789473,26.31578947368421,Premier League
LIVP,2006,59.64912280701754,59.64912280701754,Premier League
MANC,2006,35.08771929824561,38.59649122807018,Premier League
MANU,2006,82.45614035087719,73.6842105263158,Premier League
MID,2006,35.08771929824561,45.6140350877193,Premier League
NEW,2006,43.85964912280702,31.57894736842105,Premier League
POR,2006,56.14035087719298,38.59649122807018,Premier League
REA,2006,45.6140350877193,50.877192982456144,Premier League
SHU,2006,35.08771929824561,31.57894736842105,Premier League
TOT,2006,49.122807017543856,56.14035087719298,Premier League
WAT,2006,19.29824561403509,29.82456140350877,Premier League
WHU,2006,31.57894736842105,40.35087719298245,Premier League
WIG,2006,38.59649122807018,28.07017543859649,Premier League
ARS,2007,77.19298245614036,68.42105263157895,Premier League
AVL,2007,52.63157894736842,52.63157894736842,Premier League
BIR,2007,31.57894736842105,29.82456140350877,Premier League
BLBN,2007,47.368421052631575,54.385964912280706,Premier League
BOLN,2007,29.82456140350877,35.08771929824561,Premier League
CHE,2007,66.66666666666666,82.45614035087719,Premier League
DER,2007,12.280701754385964,7.017543859649122,Premier League
EVE,2007,57.89473684210527,56.14035087719298,Premier League
FUL,2007,24.561403508771928,38.59649122807018,Premier League
LIVP,2007,64.91228070175438,68.42105263157895,Premier League
MANC,2007,61.40350877192983,35.08771929824561,Premier League
MANU,2007,78.94736842105262,73.6842105263158,Premier League
MID,2007,29.82456140350877,43.85964912280702,Premier League
NEW,2007,45.6140350877193,29.82456140350877,Premier League
POR,2007,54.385964912280706,45.6140350877193,Premier League
REA,2007,38.59649122807018,24.561403508771928,Premier League
SUN,2007,24.561403508771928,43.85964912280702,Premier League
TOT,2007,36.8421052631579,43.85964912280702,Premier League
WHU,2007,50.877192982456144,35.08771929824561,Premier League
WIG,2007,28.07017543859649,42.10526315789473,Premier League
ARS,2008,56.14035087719298,70.17543859649122,Premier League
AVL,2008,61.40350877192983,47.368421052631575,Premier League
BLBN,2008,29.82456140350877,42.10526315789473,Premier League
BOLN,2008,40.35087719298245,31.57894736842105,Premier League
CHE,2008,71.9298245614035,73.6842105263158,Premier League
EVE,2008,50.877192982456144,59.64912280701754,Premier League
FUL,2008,45.6140350877193,47.368421052631575,Premier League
HUL,2008,47.368421052631575,14.035087719298245,Premier League
LIVP,2008,73.6842105263158,77.19298245614036,Premier League
MANC,2008,36.8421052631579,50.877192982456144,Premier League
MANU,2008,71.9298245614035,85.96491228070175,Premier League
MID,2008,35.08771929824561,21.052631578947366,Premier League
NEW,2008,38.59649122807018,21.052631578947366,Premier League
POR,2008,40.35087719298245,31.57894736842105,Premier League
STO,2008,35.08771929824561,43.85964912280702,Premier League
SUN,2008,38.59649122807018,24.561403508771928,Premier League
TOT,2008,35.08771929824561,54.385964912280706,Premier League
WBA,2008,26.31578947368421,29.82456140350877,Premier League
WHU,2008,38.59649122807018,50.877192982456144,Premier League
WIG,2008,49.122807017543856,29.82456140350877,Premier League
ARS,2009,71.9298245614035,59.64912280701754,Premier League
AVL,2009,61.40350877192983,50.877192982456144,Premier League
BIR,2009,50.877192982456144,36.8421052631579,Premier League
BLBN,2009,35.08771929824561,52.63157894736842,Premier League
BOLN,2009,31.57894736842105,36.8421052631579,Premier League
BUR,2009,35.08771929824561,17.543859649122805,Premier League
CHE,2009,73.6842105263158,77.19298245614036,Premier League
EVE,2009,38.59649122807018,68.42105263157895,Premier League
FUL,2009,47.368421052631575,33.33333333333333,Premier League
HUL,2009,29.82456140350877,22.80701754385965,Premier League
