season,team,rank,simulation_seed
2022,NEW,1,3
2022,LEIC,2,3
2022,FUL,3,3
2022,LEE,4,3
2022,CRY,5,3
2022,NOTF,6,3
2022,MANU,7,3
2022,MANC,8,3
2022,LIVP,9,3
2022,BOU,10,3
2022,TOT,11,3
2022,EVE,12,3
2022,CHE,13,3
2022,BHA,14,3
2022,BRNT,15,3
2022,ARS,16,3
2022,SOU,17,3
2022,WHU,18,3
2022,WOLV,19,3
2022,AVL,20,3
2023,BHA,1,3
2023,CRY,2,3
2023,TOT,3,3
2023,WHU,4,3
2023,MANU,5,3
2023,WOLV,6,3
2023,AVL,7,3
2023,ARS,8,3
2023,LIVP,9,3
2023,FUL,10,3
2023,NEW,11,3
2023,BUR,12,3
2023,SHU,13,3
2023,BRNT,14,3
2023,NOTF,15,3
2023,CHE,16,3
2023,LUT,17,3
2023,EVE,18,3
2023,MANC,19,3
2023,BOU,20,3
2024,WOLV,1,3
2024,ARS,2,3
2024,TOT,3,3
2024,LIVP,4,3
2024,LEIC,5,3
2024,BRNT,6,3
2024,EVE,7,3
2024,MANC,8,3
2024,AVL,9,3
2024,FUL,10,3
2024,BHA,11,3
2024,IPS,12,3
2024,WHU,13,3
2024,NOTF,14,3
2024,NEW,15,3
2024,CHE,16,3
2024,CRY,17,3
2024,SOU,18,3
2024,MANU,19,3
2024,BOU,20,3
2001,CHE,1,4
2001,ARS,2,4
2001,WHU,3,4
2001,AVL,4,4
2001,IPS,5,4
2001,TOT,6,4
2001,NEW,7,4
2001,LEIC,8,4
2001,LEE,9,4
2001,CHA,10,4
2001,BOLN,11,4
2001,FUL,12,4
2001,EVE,13,4
2001,LIVP,14,4
2001,MID,15,4
2001,BLBN,16,4
2001,MANU,17,4
2001,SOU,18,4
2001,DER,19,4
2001,SUN,20,4
2002,TOT,1,4
2002,WHU,2,4
2002,MANU,3,4
2002,CHA,4,4
2002,SOU,5,4
2002,MID,6,4
2002,BOLN,7,4
2002,MANC,8,4
2002,BIR,9,4
2002,WBA,10,4
2002,LEE,11,4
2002,EVE,12,4
2002,BLBN,13,4
2002,AVL,14,4
2002,LIVP,15,4
2002,CHE,16,4
2002,ARS,17,4
2002,SUN,18,4
2002,NEW,19,4
2002,FUL,20,4
2005,MANC,1,4
2005,ARS,2,4
2005,FUL,3,4
2005,WIG,4,4
2005,WHU,5,4
2005,POR,6,4
2005,WBA,7,4
2005,SUN,8,4
2005,BIR,9,4
2005,TOT,10,4
2005,NEW,11,4
2005,AVL,12,4
2005,BLBN,13,4
2005,MID,14,4
2005,BOLN,15,4
2005,LIVP,16,4
2005,EVE,17,4
2005,CHA,18,4
2005,CHE,19,4
2005,MANU,20,4
2006,EVE,1,4
2006,ARS,2,4
2006,WIG,3,4
2006,BOLN,4,4
2006,MID,5,4
2006,BLBN,6,4
2006,TOT,7,4
2006,CHA,8,4
2006,WHU,9,4
2006,REA,10,4
2006,CHE,11,4
2006,WAT,12,4
2006,POR,13,4
2006,MANC,14,4
2006,LIVP,15,4
2006,NEW,16,4
2006,AVL,17,4
2006,MANU,18,4
2006,SHU,19,4
2006,FUL,20,4
2007,REA,1,4
2007,BIR,2,4
2007,ARS,3,4
2007,SUN,4,4
2007,AVL,5,4
2007,LIVP,6,4
2007,CHE,7,4
2007,WHU,8,4
2007,WIG,9,4
2007,MID,10,4
2007,EVE,11,4
2007,NEW,12,4
2007,BLBN,13,4
2007,MANU,14,4
2007,POR,15,4
2007,FUL,16,4
2007,MANC,17,4
2007,DER,18,4
2007,BOLN,19,4
2007,TOT,20,4
2008,BOLN,1,4
2008,TOT,2,4
2008,BLBN,3,4
2008,ARS,4,4
2008,FUL,5,4
2008,CHE,6,4
2008,WHU,7,4
2008,NEW,8,4
2008,LIVP,9,4
2008,SUN,10,4
2008,STO,11,4
2008,WIG,12,4
2008,EVE,13,4
2008,AVL,14,4
2008,MANU,15,4
2008,WBA,16,4
2008,MANC,17,4
2008,POR,18,4
2008,HUL,19,4
2008,MID,20,4
2009,WOLV,1,4
2009,WIG,2,4
2009,CHE,3,4
2009,BUR,4,4
2009,BOLN,5,4
2009,WHU,6,4
2009,MANC,7,4
2009,FUL,8,4
2009,LIVP,9,4
2009,POR,10,4
2009,SUN,11,4
2009,HUL,12,4
2009,BIR,13,4
2009,AVL,14,4
2009,BLBN,15,4
2009,EVE,16,4
2009,STO,17,4
2009,MANU,18,4
2009,ARS,19,4
2009,TOT,20,4
2010,BIR,1,4
2010,TOT,2,4
2010,EVE,3,4
2010,MANU,4,4
2010,WHU,5,4
2010,BLPL,6,4
2010,NEW,7,4
2010,LIVP,8,4
2010,MANC,9,4
2010,CHE,10,4
2010,WIG,11,4
2010,BOLN,12,4
2010,STO,13,4
2010,WOLV,14,4
2010,BLBN,15,4
2010,SUN,16,4
2010,WBA,17,4
2010,ARS,18,4
2010,FUL,19,4
2010,AVL,20,4
2011,NOR,1,4
2011,NEW,2,4
2011,BLBN,3,4
2011,WBA,4,4
2011,STO,5,4
2011,LIVP,6,4
2011,BOLN,7,4
2011,MANU,8,4
2011,WIG,9,4
2011,AVL,10,4
2011,TOT,11,4
2011,CHE,12,4
2011,FUL,13,4
2011,EVE,14,4
2011,SWA,15,4
2011,MANC,16,4
2011,ARS,17,4
2011,SUN,18,4
2011,WOLV,19,4
2011,QPR,20,4
2012,WHU,1,4
2012,NEW,2,4
2012,SUN,3,4
2012,WBA,4,4
2012,MANC,5,4
2012,QPR,6,4
2012,REA,7,4
2012,ARS,8,4
2012,TOT,9,4
2012,EVE,10,4
2012,STO,11,4
2012,MANU,12,4
2012,NOR,13,4
2012,SWA,14,4
2012,CHE,15,4
2012,FUL,16,4
2012,WIG,17,4
2012,SOU,18,4
2012,LIVP,19,4
2012,AVL,20,4
2013,SUN,1,4
2013,NOR,2,4
2013,HUL,3,4
2013,SOU,4,4
2013,MANU,5,4
2013,MANC,6,4
2013,AVL,7,4
2013,CRY,8,4
2013,SWA,9,4
2013,NEW,10,4
2013,CARD,11,4
2013,WHU,12,4
2013,TOT,13,4
2013,EVE,14,4
2013,FUL,15,4
2013,CHE,16,4
2013,LIVP,17,4
2013,ARS,18,4
2013,STO,19,4
2013,WBA,20,4
2014,BUR,1,4
2014,SOU,2,4
2014,EVE,3,4
2014,CRY,4,4
2014,NEW,5,4
2014,CHE,6,4
2014,STO,7,4
2014,SUN,8,4
2014,LIVP,9,4
2014,HUL,10,4
2014,WHU,11,4
2014,AVL,12,4
2014,WBA,13,4
2014,ARS,14,4
2014,MANC,15,4
2014,SWA,16,4
2014,MANU,17,4
2014,QPR,18,4
2014,LEIC,19,4
2014,TOT,20,4
2015,LIVP,1,4
2015,NOR,2,4
2015,WHU,3,4
2015,NEW,4,4
2015,WAT,5,4
2015,MANU,6,4
2015,AVL,7,4
2015,MANC,8,4
2015,CHE,9,4
2015,LEIC,10,4
2015,EVE,11,4
2015,CRY,12,4
2015,ARS,13,4
2015,SWA,14,4
2015,SUN,15,4
2015,TOT,16,4
2015,WBA,17,4
2015,SOU,18,4
2015,BOU,19,4
2015,STO,20,4
2016,SOU,1,4
2016,SUN,2,4
2016,CHE,3,4
2016,BOU,4,4
2016,HUL,5,4
2016,WHU,6,4
2016,MID,7,4
2016,ARS,8,4
2016,TOT,9,4
2016,MANC,10,4
2016,LEIC,11,4
2016,EVE,12,4
2016,LIVP,13,4
2016,WBA,14,4
2016,STO,15,4
2016,CRY,16,4
2016,WAT,17,4
2016,BUR,18,4
2016,SWA,19,4
2016,MANU,20,4
2017,WHU,1,4
2017,SWA,2,4
2017,ARS,3,4
2017,NEW,4,4
2017,LEIC,5,4
2017,MANC,6,4
2017,LIVP,7,4
2017,MANU,8,4
2017,BUR,9,4
2017,BHA,10,4
2017,HUD,11,4
2017,STO,12,4
2017,TOT,13,4
2017,EVE,14,4
2017,WBA,15,4
2017,WAT,16,4
2017,SOU,17,4
2017,CHE,18,4
2017,CRY,19,4
2017,BOU,20,4
2018,CHE,1,4
2018,MANU,2,4
2018,NEW,3,4
2018,LEIC,4,4
2018,CARD,5,4
2018,WAT,6,4
2018,BHA,7,4
2018,WOLV,8,4
2018,MANC,9,4
2018,EVE,10,4
2018,FUL,11,4
2018,BOU,12,4
2018,HUD,13,4
2018,LIVP,14,4
2018,BUR,15,4
2018,ARS,16,4
2018,SOU,17,4
2018,CRY,18,4
2018,WHU,19,4
2018,TOT,20,4
2019,SOU,1,4
2019,BHA,2,4
2019,NEW,3,4
2019,MANC,4,4
2019,LEIC,5,4
2019,MANU,6,4
2019,BUR,7,4
2019,EVE,8,4
2019,SHU,9,4
2019,LIVP,10,4
2019,TOT,11,4
2019,AVL,12,4
2019,CRY,13,4
2019,CHE,14,4
2019,WAT,15,4
2019,WOLV,16,4
2019,BOU,17,4
2019,NOR,18,4
2019,ARS,19,4
2019,WHU,20,4
2020,EVE,1,4
2020,LIVP,2,4
2020,CHE,3,4
2020,WOLV,4,4
2020,MANU,5,4
2020,ARS,6,4
2020,WBA,7,4
2020,BHA,8,4
2020,WHU,9,4
2020,SOU,10,4
2020,BUR,11,4
2020,NEW,12,4
2020,SHU,13,4
2020,LEIC,14,4
2020,TOT,15,4
2020,MANC,16,4
2020,AVL,17,4
2020,LEE,18,4
2020,CRY,19,4
2020,FUL,20,4
2021,SOU,1,4
2021,WHU,2,4
2021,BHA,3,4
2021,LIVP,4,4
2021,WAT,5,4
2021,MANU,6,4
2021,TOT,7,4
2021,AVL,8,4
2021,MANC,9,4
2021,NEW,10,4
2021,BUR,11,4
2021,LEIC,12,4
2021,ARS,13,4
2021,NOR,14,4
2021,CRY,15,4
2021,WOLV,16,4
2021,LEE,17,4
2021,CHE,18,4
2021,EVE,19,4
2021,BRNT,20,4
2022,CRY,1,4
2022,MANU,2,4
2022,MANC,3,4
2022,LEE,4,4
2022,BHA,5,4
2022,NEW,6,4
2022,AVL,7,4
2022,SOU,8,4
2022,EVE,9,4
2022,WHU,10,4
2022,LIVP,11,4
2022,LEIC,12,4
2022,BOU,13,4
2022,CHE,14,4
2022,FUL,15,4
2022,TOT,16,4
2022,WOLV,17,4
2022,NOTF,18,4
2022,BRNT,19,4
2022,ARS,20,4
2023,BOU,1,4
2023,MANC,2,4
2023,LUT,3,4
2023,WOLV,4,4
2023,BRNT,5,4
2023,WHU,6,4
2023,SHU,7,4
2023,CHE,8,4
2023,MANU,9,4
2023,NOTF,10,4
2023,FUL,11,4
2023,NEW,12,4
2023,LIVP,13,4
2023,TOT,14,4
2023,BUR,15,4
2023,CRY,16,4
2023,EVE,17,4
2023,BHA,18,4
2023,AVL,19,4
2023,ARS,20,4
2024,CRY,1,4
2024,NOTF,2,4
2024,NEW,3,4
2024,LIVP,4,4
2024,MANU,5,4
2024,BOU,6,4
2024,MANC,7,4
2024,LEIC,8,4
2024,WOLV,9,4
2024,TOT,10,4
2024,WHU,11,4
2024,IPS,12,4
2024,EVE,13,4
2024,SOU,14,4
2024,ARS,15,4
2024,FUL,16,4
2024,AVL,17,4
2024,BHA,18,4
2024,CHE,19,4
2024,BRNT,20,4
2001,SOU,1,5
2001,CHE,2,5
2001,WHU,3,5
2001,IPS,4,5
2001,MID,5,5
2001,BOLN,6,5
2001,TOT,7,5
2001,AVL,8,5
2001,BLBN,9,5
2001,DER,10,5
2001,EVE,11,5
2001,ARS,12,5
2001,CHA,13,5
2001,FUL,14,5
2001,LEIC,15,5
2001,LEE,16,5
2001,NEW,17,5
2001,SUN,18,5
2001,LIVP,19,5
2001,MANU,20,5
2002,CHE,1,5
2002,LEE,2,5
2002,BOLN,3,5
2002,FUL,4,5
2002,SOU,5,5
2002,NEW,6,5
2002,EVE,7,5
2002,ARS,8,5
2002,MANC,9,5
2002,BLBN,10,5
2002,WHU,11,5
2002,MID,12,5
2002,BIR,13,5
2002,LIVP,14,5
2002,WBA,15,5
2002,SUN,16,5
2002,MANU,17,5
2002,AVL,18,5
2002,TOT,19,5
2002,CHA,20,5
2005,SUN,1,5
2005,FUL,2,5
2005,AVL,3,5
2005,TOT,4,5
2005,POR,5,5
2005,MANC,6,5
2005,MID,7,5
2005,WHU,8,5
2005,NEW,9,5
2005,BLBN,10,5
2005,ARS,11,5
2005,EVE,12,5
2005,CHA,13,5
2005,WIG,14,5
2005,BIR,15,5
2005,CHE,16,5
2005,WBA,17,5
2005,BOLN,18,5
2005,MANU,19,5
2005,LIVP,20,5
2006,SHU,1,5
2006,AVL,2,5
2006,WIG,3,5
2006,WHU,4,5
2006,LIVP,5,5
2006,CHE,6,5
2006,TOT,7,5
2006,WAT,8,5
2006,EVE,9,5
2006,BLBN,10,5
2006,REA,11,5
2006,FUL,12,5
2006,MID,13,5
2006,ARS,14,5
2006,NEW,15,5
2006,POR,16,5
2006,MANC,17,5
2006,BOLN,18,5
2006,MANU,19,5
2006,CHA,20,5
2007,TOT,1,5
2007,WIG,2,5
2007,ARS,3,5
2007,DER,4,5
2007,SUN,5,5
2007,AVL,6,5
2007,BLBN,7,5
2007,CHE,8,5
2007,LIVP,9,5
2007,MID,10,5
2007,MANC,11,5
2007,MANU,12,5
2007,EVE,13,5
2007,BIR,14,5
2007,NEW,15,5
2007,POR,16,5
2007,BOLN,17,5
2007,WHU,18,5
2007,REA,19,5
2007,FUL,20,5
2008,NEW,1,5
2008,MID,2,5
2008,BLBN,3,5
2008,SUN,4,5
2008,TOT,5,5
2008,FUL,6,5
2008,CHE,7,5
2008,MANC,8,5
2008,EVE,9,5
2008,WHU,10,5
2008,ARS,11,5
2008,POR,12,5
2008,AVL,13,5
2008,MANU,14,5
2008,WBA,15,5
2008,STO,16,5
2008,LIVP,17,5
2008,BOLN,18,5
2008,HUL,19,5
2008,WIG,20,5
2009,MANC,1,5
2009,ARS,2,5
2009,EVE,3,5
2009,HUL,4,5
2009,WIG,5,5
2009,WOLV,6,5
2009,POR,7,5
2009,SUN,8,5
2009,AVL,9,5
2009,MANU,10,5
2009,BUR,11,5
2009,LIVP,12,5
2009,BIR,13,5
2009,BLBN,14,5
2009,BOLN,15,5
2009,FUL,16,5
2009,TOT,17,5
2009,WHU,18,5
2009,STO,19,5
2009,CHE,20,5
2010,BLPL,1,5
2010,BOLN,2,5
2010,FUL,3,5
2010,WBA,4,5
2010,WIG,5,5
2010,ARS,6,5
2010,MANU,7,5
2010,BIR,8,5
2010,CHE,9,5
2010,NEW,10,5
2010,SUN,11,5
2010,STO,12,5
2010,MANC,13,5
2010,LIVP,14,5
2010,AVL,15,5
2010,TOT,16,5
2010,WOLV,17,5
2010,EVE,18,5
2010,BLBN,19,5
2010,WHU,20,5
2011,ARS,1,5
2011,CHE,2,5
2011,SUN,3,5
2011,WOLV,4,5
2011,WIG,5,5
2011,LIVP,6,5
2011,TOT,7,5
2011,MANC,8,5
2011,MANU,9,5
2011,NOR,10,5
2011,BOLN,11,5
2011,EVE,12,5
2011,AVL,13,5
2011,FUL,14,5
2011,NEW,15,5
2011,WBA,16,5
2011,BLBN,17,5
2011,QPR,18,5
2011,STO,19,5
2011,SWA,20,5
2012,TOT,1,5
2012,AVL,2,5
2012,MANU,3,5
2012,EVE,4,5
2012,WHU,5,5
2012,ARS,6,5
2012,QPR,7,5
2012,SUN,8,5
2012,LIVP,9,5
2012,FUL,10,5
2012,SWA,11,5
2012,NOR,12,5
2012,REA,13,5
2012,SOU,14,5
2012,WIG,15,5
2012,MANC,16,5
2012,CHE,17,5
2012,WBA,18,5
2012,STO,19,5
2012,NEW,20,5
2013,SOU,1,5
2013,WHU,2,5
2013,NOR,3,5
2013,AVL,4,5
2013,MANU,5,5
2013,HUL,6,5
2013,LIVP,7,5
2013,ARS,8,5
2013,CARD,9,5
2013,STO,10,5
2013,WBA,11,5
2013,CRY,12,5
2013,EVE,13,5
2013,FUL,14,5
2013,SUN,15,5
2013,MANC,16,5
2013,CHE,17,5
2013,TOT,18,5
2013,NEW,19,5
2013,SWA,20,5
2014,SUN,1,5
2014,HUL,2,5
2014,QPR,3,5
2014,BUR,4,5
2014,CRY,5,5
2014,MANC,6,5
2014,SWA,7,5
2014,AVL,8,5
2014,NEW,9,5
2014,WHU,10,5
2014,LIVP,11,5
2014,CHE,12,5
2014,SOU,13,5
2014,ARS,14,5
2014,MANU,15,5
2014,STO,16,5
2014,WBA,17,5
2014,TOT,18,5
2014,LEIC,19,5
2014,EVE,20,5
2015,STO,1,5
2015,EVE,2,5
2015,AVL,3,5
2015,MANC,4,5
2015,WHU,5,5
2015,WAT,6,5
2015,NEW,7,5
2015,LIVP,8,5
2015,MANU,9,5
2015,NOR,10,5
2015,SUN,11,5
2015,BOU,12,5
2015,ARS,13,5
2015,WBA,14,5
2015,SWA,15,5
2015,LEIC,16,5
2015,TOT,17,5
2015,CRY,18,5
2015,CHE,19,5
2015,SOU,20,5
2016,EVE,1,5
2016,ARS,2,5
2016,SUN,3,5
2016,HUL,4,5
2016,SWA,5,5
2016,MANC,6,5
2016,WAT,7,5
2016,BOU,8,5
2016,MID,9,5
2016,BUR,10,5
2016,LIVP,11,5
2016,CRY,12,5
2016,STO,13,5
2016,TOT,14,5
2016,WHU,15,5
2016,SOU,16,5
2016,LEIC,17,5
2016,MANU,18,5
2016,WBA,19,5
2016,CHE,20,5
2017,SWA,1,5
2017,BUR,2,5
2017,HUD,3,5
2017,SOU,4,5
2017,MANC,5,5
2017,TOT,6,5
2017,MANU,7,5
2017,LIVP,8,5
2017,CHE,9,5
2017,BHA,10,5
2017,ARS,11,5
2017,EVE,12,5
2017,NEW,13,5
2017,CRY,14,5
2017,BOU,15,5
2017,WAT,16,5
2017,STO,17,5
2017,LEIC,18,5
2017,WBA,19,5
2017,WHU,20,5
2018,BOU,1,5
2018,EVE,2,5
2018,WOLV,3,5
2018,CHE,4,5
2018,BHA,5,5
2018,MANC,6,5
2018,CARD,7,5
2018,HUD,8,5
2018,WHU,9,5
2018,SOU,10,5
2018,ARS,11,5
2018,NEW,12,5
2018,BUR,13,5
2018,CRY,14,5
2018,LIVP,15,5
2018,TOT,16,5
2018,FUL,17,5
2018,MANU,18,5
2018,WAT,19,5
2018,LEIC,20,5
2019,LIVP,1,5
2019,TOT,2,5
2019,CHE,3,5
2019,BHA,4,5
2019,NEW,5,5
2019,EVE,6,5
2019,NOR,7,5
2019,AVL,8,5
2019,MANC,9,5
2019,SHU,10,5
2019,MANU,11,5
2019,SOU,12,5
2019,CRY,13,5
2019,BOU,14,5
2019,ARS,15,5
2019,WOLV,16,5
2019,WAT,17,5
2019,LEIC,18,5
2019,WHU,19,5
2019,BUR,20,5
2020,CHE,1,5
2020,FUL,2,5
2020,ARS,3,5
2020,NEW,4,5
2020,EVE,5,5
2020,WOLV,6,5
2020,TOT,7,5
2020,BHA,8,5
2020,LIVP,9,5
2020,WHU,10,5
2020,LEIC,11,5
2020,LEE,12,5
2020,SOU,13,5
2020,SHU,14,5
2020,AVL,15,5
2020,BUR,16,5
2020,MANU,17,5
2020,MANC,18,5
2020,WBA,19,5
2020,CRY,20,5
2021,LEIC,1,5
2021,MANU,2,5
2021,ARS,3,5
2021,LIVP,4,5
2021,NOR,5,5
2021,NEW,6,5
2021,EVE,7,5
2021,BUR,8,5
2021,LEE,9,5
2021,CHE,10,5
2021,WHU,11,5
2021,WAT,12,5
2021,SOU,13,5
2021,MANC,14,5
2021,CRY,15,5
2021,BHA,16,5
2021,AVL,17,5
2021,BRNT,18,5
2021,WOLV,19,5
2021,TOT,20,5
2022,ARS,1,5
2022,EVE,2,5
2022,MANC,3,5
2022,AVL,4,5
2022,LIVP,5,5
2022,CHE,6,5
2022,NOTF,7,5
2022,FUL,8,5
2022,CRY,9,5
2022,WHU,10,5
2022,LEIC,11,5
2022,BOU,12,5
2022,LEE,13,5
2022,BRNT,14,5
2022,SOU,15,5
2022,TOT,16,5
2022,BHA,17,5
2022,WOLV,18,5
2022,NEW,19,5
2022,MANU,20,5
2023,WOLV,1,5
2023,BUR,2,5
2023,LIVP,3,5
2023,CRY,4,5
2023,SHU,5,5
2023,MANC,6,5
2023,BHA,7,5
2023,BOU,8,5
2023,CHE,9,5
2023,MANU,10,5
2023,NOTF,11,5
2023,EVE,12,5
2023,AVL,13,5
2023,LUT,14,5
2023,TOT,15,5
2023,ARS,16,5
2023,BRNT,17,5
2023,FUL,18,5
2023,WHU,19,5
2023,NEW,20,5
2024,IPS,1,5
2024,CHE,2,5
2024,FUL,3,5
2024,MANC,4,5
2024,AVL,5,5
2024,LEIC,6,5
2024,LIVP,7,5
2024,WHU,8,5
2024,NOTF,9,5
2024,BHA,10,5
2024,BRNT,11,5
2024,MANU,12,5
2024,EVE,13,5
2024,WOLV,14,5
2024,NEW,15,5
2024,TOT,16,5
2024,SOU,17,5
2024,CRY,18,5
2024,BOU,19,5
2024,ARS,20,5
2001,SUN,1,6
2001,EVE,2,6
2001,DER,3,6
2001,NEW,4,6
2001,LIVP,5,6
2001,LEIC,6,6
2001,TOT,7,6
2001,LEE,8,6
2001,MID,9,6
2001,MANU,10,6
2001,BLBN,11,6
2001,BOLN,12,6
2001,SOU,13,6
2001,IPS,14,6
2001,CHA,15,6
2001,CHE,16,6
2001,FUL,17,6
2001,AVL,18,6
2001,ARS,19,6
2001,WHU,20,6
2002,SOU,1,6
2002,WBA,2,6
2002,CHA,3,6
2002,SUN,4,6
2002,WHU,5,6
2002,CHE,6,6
2002,BIR,7,6
2002,AVL,8,6
2002,FUL,9,6
2002,LIVP,10,6
2002,MANC,11,6
2002,EVE,12,6
2002,BOLN,13,6
2002,ARS,14,6
2002,BLBN,15,6
2002,LEE,16,6
2002,NEW,17,6
2002,MANU,18,6
2002,MID,19,6
2002,TOT,20,6
2005,MID,1,6
2005,FUL,2,6
2005,WHU,3,6
2005,SUN,4,6
2005,POR,5,6
2005,LIVP,6,6
2005,BOLN,7,6
2005,TOT,8,6
2005,NEW,9,6
2005,EVE,10,6
2005,ARS,11,6
2005,CHA,12,6
2005,BLBN,13,6
2005,BIR,14,6
2005,WBA,15,6
2005,WIG,16,6
2005,AVL,17,6
2005,CHE,18,6
2005,MANU,19,6
2005,MANC,20,6
2006,REA,1,6
2006,WHU,2,6
2006,WAT,3,6
2006,MANU,4,6
2006,CHE,5,6
2006,AVL,6,6
2006,BLBN,7,6
2006,ARS,8,6
2006,FUL,9,6
2006,WIG,10,6
2006,SHU,11,6
2006,BOLN,12,6
2006,TOT,13,6
2006,CHA,14,6
2006,MANC,15,6
2006,MID,16,6
2006,LIVP,17,6
2006,EVE,18,6
2006,POR,19,6
2006,NEW,20,6
2007,DER,1,6
2007,CHE,2,6
2007,BOLN,3,6
2007,EVE,4,6
2007,POR,5,6
2007,WIG,6,6
2007,MID,7,6
2007,REA,8,6
2007,TOT,9,6
2007,SUN,10,6
2007,BLBN,11,6
2007,WHU,12,6
2007,MANU,13,6
2007,ARS,14,6
2007,AVL,15,6
2007,LIVP,16,6
2007,NEW,17,6
2007,FUL,18,6
2007,BIR,19,6
2007,MANC,20,6
2008,WBA,1,6
2008,BLBN,2,6
2008,WIG,3,6
2008,MANC,4,6
2008,HUL,5,6
2008,MID,6,6
2008,LIVP,7,6
2008,ARS,8,6
2008,CHE,9,6
2008,BOLN,10,6
2008,TOT,11,6
2008,STO,12,6
2008,MANU,13,6
2008,EVE,14,6
2008,NEW,15,6
2008,WHU,16,6
2008,FUL,17,6
2008,POR,18,6
2008,SUN,19,6
2008,AVL,20,6
2009,WHU,1,6
2009,BOLN,2,6
2009,STO,3,6
2009,ARS,4,6
2009,EVE,5,6
2009,WOLV,6,6
2009,MANC,7,6
2009,HUL,8,6
2009,CHE,9,6
2009,BIR,10,6
2009,AVL,11,6
2009,BLBN,12,6
2009,MANU,13,6
2009,TOT,14,6
2009,SUN,15,6
2009,LIVP,16,6
2009,POR,17,6
2009,WIG,18,6
2009,FUL,19,6
2009,BUR,20,6
2010,BLPL,1,6
2010,WBA,2,6
2010,BIR,3,6
2010,MANU,4,6
2010,CHE,5,6
2010,LIVP,6,6
2010,ARS,7,6
2010,WIG,8,6
2010,SUN,9,6
2010,STO,10,6
2010,MANC,11,6
2010,BLBN,12,6
2010,EVE,13,6
2010,FUL,14,6
2010,BOLN,15,6
2010,AVL,16,6
2010,TOT,17,6
2010,WOLV,18,6
2010,WHU,19,6
2010,NEW,20,6
2011,MANC,1,6
2011,STO,2,6
2011,AVL,3,6
2011,SUN,4,6
2011,EVE,5,6
2011,WIG,6,6
2011,QPR,7,6
2011,BLBN,8,6
2011,MANU,9,6
2011,BOLN,10,6
2011,SWA,11,6
2011,NEW,12,6
2011,ARS,13,6
2011,NOR,14,6
2011,WOLV,15,6
2011,LIVP,16,6
2011,TOT,17,6
2011,FUL,18,6
2011,CHE,19,6
2011,WBA,20,6
2012,WHU,1,6
2012,REA,2,6
2012,SUN,3,6
2012,TOT,4,6
2012,MANU,5,6
2012,STO,6,6
2012,WIG,7,6
2012,MANC,8,6
2012,ARS,9,6
2012,EVE,10,6
2012,SOU,11,6
2012,FUL,12,6
2012,LIVP,13,6
2012,SWA,14,6
2012,AVL,15,6
2012,CHE,16,6
2012,QPR,17,6
2012,WBA,18,6
2012,NOR,19,6
2012,NEW,20,6
2013,FUL,1,6
2013,CHE,2,6
2013,HUL,3,6
2013,SWA,4,6
2013,CARD,5,6
2013,STO,6,6
2013,NEW,7,6
2013,MANU,8,6
2013,TOT,9,6
2013,NOR,10,6
2013,AVL,11,6
2013,EVE,12,6
2013,SUN,13,6
2013,WBA,14,6
2013,CRY,15,6
2013,WHU,16,6
2013,LIVP,17,6
2013,SOU,18,6
2013,ARS,19,6
2013,MANC,20,6
2014,ARS,1,6
2014,NEW,2,6
2014,HUL,3,6
2014,CRY,4,6
2014,AVL,5,6
2014,BUR,6,6
2014,CHE,7,6
2014,WBA,8,6
2014,MANU,9,6
2014,WHU,10,6
2014,SOU,11,6
2014,EVE,12,6
2014,SWA,13,6
2014,MANC,14,6
2014,SUN,15,6
2014,QPR,16,6
2014,STO,17,6
2014,TOT,18,6
2014,LIVP,19,6
2014,LEIC,20,6
2015,STO,1,6
2015,ARS,2,6
2015,MANC,3,6
2015,AVL,4,6
2015,WHU,5,6
2015,NEW,6,6
2015,NOR,7,6
2015,SOU,8,6
2015,LEIC,9,6
2015,SUN,10,6
2015,LIVP,11,6
2015,CHE,12,6
2015,BOU,13,6
2015,CRY,14,6
2015,SWA,15,6
2015,WAT,16,6
2015,EVE,17,6
2015,TOT,18,6
2015,MANU,19,6
2015,WBA,20,6
2016,MANU,1,6
2016,CHE,2,6
2016,BUR,3,6
2016,MID,4,6
2016,CRY,5,6
2016,TOT,6,6
2016,SOU,7,6
2016,LIVP,8,6
2016,SWA,9,6
2016,WHU,10,6
2016,SUN,11,6
2016,LEIC,12,6
2016,HUL,13,6
2016,WAT,14,6
2016,EVE,15,6
2016,MANC,16,6
2016,ARS,17,6
2016,WBA,18,6
2016,BOU,19,6
2016,STO,20,6
2017,CRY,1,6
2017,STO,2,6
2017,NEW,3,6
2017,EVE,4,6
2017,TOT,5,6
2017,LIVP,6,6
2017,SWA,7,6
2017,ARS,8,6
2017,MANU,9,6
2017,LEIC,10,6
2017,SOU,11,6
2017,MANC,12,6
2017,BHA,13,6
2017,WBA,14,6
2017,BOU,15,6
2017,WHU,16,6
2017,BUR,17,6
2017,HUD,18,6
2017,CHE,19,6
2017,WAT,20,6
2018,ARS,1,6
2018,LEIC,2,6
2018,NEW,3,6
2018,HUD,4,6
2018,TOT,5,6
2018,BHA,6,6
2018,CARD,7,6
2018,CHE,8,6
2018,WHU,9,6
2018,BOU,10,6
2018,FUL,11,6
2018,MANU,12,6
2018,BUR,13,6
2018,WAT,14,6
2018,LIVP,15,6
2018,SOU,16,6
2018,CRY,17,6
2018,EVE,18,6
2018,MANC,19,6
2018,WOLV,20,6
